circuitId,circuitRef,name,location,country,lat,lng,alt,AllYears
1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,1996
1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,1997
1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,1998
1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,1999
1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,2000
1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,2001
1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,2002
1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,2003
1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,2004
1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,2005
1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,2006
1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,2007
1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,2008
1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,2009
1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,2010
1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,2011
1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,2012
1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,2013
1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,2014
1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,2015
1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,2016
1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,2017
1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,2018
1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,2019
1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,2022
1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,2023
2,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,1999
2,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,2000
2,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,2001
2,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,2002
2,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,2003
2,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,2004
2,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,2005
2,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,2006
2,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,2007
2,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,2008
2,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,2009
2,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,2010
2,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,2011
2,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,2012
2,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,2013
2,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,2014
2,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,2015
2,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,2016
2,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,2017
3,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,2004
3,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,2005
3,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,2006
3,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,2007
3,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,2008
3,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,2009
3,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,2010
3,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,2012
3,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,2013
3,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,2014
3,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,2015
3,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,2016
3,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,2017
3,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,2018
3,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,2019
3,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,2020
3,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,2021
3,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,2022
3,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,2023
4,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,1991
4,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,1992
4,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,1993
4,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,1994
4,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,1995
4,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,1996
4,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,1997
4,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,1998
4,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,1999
4,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,2000
4,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,2001
4,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,2002
4,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,2003
4,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,2004
4,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,2005
4,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,2006
4,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,2007
4,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,2008
4,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,2009
4,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,2010
4,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,2011
4,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,2012
4,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,2013
4,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,2014
4,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,2015
4,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,2016
4,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,2017
4,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,2018
4,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,2019
4,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,2020
4,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,2021
4,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,2022
4,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,2023
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,2005
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,2006
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,2007
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,2008
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,2009
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,2010
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,2011
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,2020
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,2019
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,2018
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,2017
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,2016
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,2015
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,2014
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,2013
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,2012
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,2004
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,2003
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,2002
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,2001
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,2000
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1999
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1998
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1997
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1996
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1995
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1994
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1993
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1992
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1991
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1990
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1989
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1988
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1987
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1986
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1985
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1984
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1983
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1982
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1981
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1980
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1979
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1978
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1977
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1976
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1975
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1974
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1973
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1972
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1971
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1970
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1969
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1968
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1967
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1966
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1965
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1964
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1963
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1962
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1961
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1960
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1959
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1958
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1957
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1956
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1955
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1954
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1953
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1952
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1951
5,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130,1950
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1950
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1955
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1956
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1957
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1958
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1959
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1960
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1961
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1962
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1963
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1964
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1965
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1966
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1967
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1968
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1969
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1970
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1971
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1972
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1973
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1974
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1975
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1976
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1977
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1978
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1979
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1980
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1981
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1982
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1983
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1984
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1985
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1986
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1987
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1988
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1989
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1990
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1991
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1992
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1993
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1994
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1995
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1996
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1997
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1998
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1999
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,2000
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,2001
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,2002
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,2003
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,2004
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,2005
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,2006
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,2007
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,2008
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,2009
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,2010
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,2011
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,2012
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,2013
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,2014
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,2015
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,2016
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,2017
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,2018
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,2019
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,2021
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,2022
6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,2023
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,1978
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,1979
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,1980
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,1981
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,1982
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,1983
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,1984
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,1985
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,1986
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,1987
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,1988
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,1989
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,1990
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,1991
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,1992
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,1993
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,1994
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,1995
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,1996
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,1997
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,1998
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,1999
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,2000
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,2001
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,2002
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,2003
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,2004
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,2005
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,2006
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,2007
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,2008
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,2009
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,2010
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,2011
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,2012
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,2013
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,2014
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,2015
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,2016
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,2017
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,2018
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,2019
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,2022
7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,2023
8,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,1991
8,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,1992
8,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,1993
8,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,1994
8,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,1995
8,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,1996
8,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,1997
8,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,1998
8,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,1999
8,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,2000
8,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,2001
8,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,2002
8,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,2003
8,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,2004
8,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,2005
8,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,2006
8,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,2007
8,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,46.8642,3.16361,228,2008
9,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,1950
9,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,1951
9,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,1952
9,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,1953
9,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,1954
9,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,1955
9,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,1956
9,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,1957
9,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,1958
9,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,1959
9,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,1960
9,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,1961
